content,at,userName,score,application
aplikasi super super super lot bgttolong usah briini usaha besar lohmilik bumnkenapa ko keluar aplikasi brimotapi susah aksesselalu ada jaringanpadahal jaring fullpk wifi samalemot bgtalasan ada jaring internetngaco inibikin dongkol,2022-09-30 20:53:09,Boy Andriansyah,1,BRI
makin kesini ada aja masalah aplikasi belum blokir sendiri harus ganti pasword bukan sekali puluh kali sekarang susah masuk padahal udah update pake wifi kenceng coba unisntal instal lagu hasil tetap sama baik ya ka,2022-09-30 20:47:47,asep maulana,1,BRI
benar aplikasi ni sangat bantu akhir kenapa sering koneksi putus padahal jaring bagus baik kak masa kalah sama aplikasi punya swasta ni,2022-09-30 20:37:49,Aliez Cell,2,BRI
baru diupdate susah login nya jaring full tiba2 ngeblank kalau stabil gausah release dulu fitur bikin pusing login susah ke bank bener2 kecewa update baru lebih baik pake brimo versi lama gausah update2 bikin kesel,2022-09-30 18:52:48,dwi aprilia,1,BRI
mau transaksi selalu kendala sistem sedang baik terus perhati transaksi hasil proses sampai uang lama di salah koneksi internet banding mbanking di waktu sama lancar2 jaring nya jadi seperti bukan di jaring internet,2022-09-30 18:42:36,Ida Farida,1,BRI
tadi bintang 4 nilai aplikasi sekarang kok malah jadi begini lbh oarah bgtu diupdate sama sekali lihat saldo tarik tunai kartu ah lambat tidak gerak aplikasi masa hp baru ganti singal kuat youtube aja 4k bisa lho,2022-09-30 18:15:28,Ryzbie,1,BRI
selalu gagal otentifikasi wajah 8 detik alas sinyal wifidata kurang bagus sangat kecewa padahal jaring sini sangat normal ada kendala buka aplikasi guna wifidata seluler,2022-09-30 12:44:00,Hezkiel Martinus,1,BRI
kira jaring masalah nyata memang aplikasi yang masalah ganti jaring seluler wifi 3 kali tetap tulis ada koneksi internet verifikasi video 8 detik userfriendly sekali cuma bikin emosi,2022-09-29 20:49:21,Agung Tamaka,1,BRI
rekam 8detik gagal mulu dg alas sinyal internet ada padahal jaring 4g streaming tidakada loading tp brimo sulit tolong di benerin dong salah bukan sinyal tp aplikasi nya,2022-09-29 16:51:44,ulfah2 Sodiqi,1,BRI
bug nya ngotak kali verivikasi vidio 8 detik selalu gagal terus padahal jaring rumah bagus aplikasi negeri gin banget malah enak bank swasta d segera baik bug nya udah ribu dapet ulas masa tetep aja ngebug udah bayar kan sama perintah,2022-09-29 14:28:07,Hafiz abdilah,1,BRI
berulang2 daftar rekam video nya bisa di baik kalau terus hambat konsumen masalah nya bank tidak pakai gitu2 kalau mau daftar kita buka rekening mau cek aplikasi transaksi jadi susah,2022-09-29 13:14:46,Nurmala Sari,1,BRI
selalu sulit verifikasi rekam video wajah udah 500x itung koneksi internet selalu jadi masalah jaring internet bagus pake wifi pake data pribadi sama aja bisa solusi piye iki dateng kantor cabang kait bukan nya dpt solusi ngabisin waktu iya,2022-09-29 12:19:52,dhanang prasetyo (Simex),1,BRI
bisa register rekam wajah ribet sih udah mana ngepasin wajah lingkar susah gagal terus alas sesuai tunjuk padahal sdh yang info koneksi internet padahal pakai wifi huh riber,2022-09-29 08:25:20,Surani Setiawati,3,BRI
sampe rekam video selalu bisa jawab periksa koneksi internet padahal sinyal baik2 pakek wfipun begitu sampe hapus lalu instal sampe 3x sama begitu,2022-09-29 07:16:30,Muhammad Dani,1,BRI
aplikasi paling ter ter ter tersyulit antara lain tiap hari lama 2 minggu perekeman video gagal gagal terus jaring stabil suara lantang cahaya cukup baik selalu ikut arah tpi zonk,2022-09-29 03:02:36,W H (Wahyul),1,BRI
selalu gagal tahap verifikasi wajah 8 detik udah 3 hari coba tetap bisa layan wa tidak bantu kalo pilih kurang bintang sudah pilih,2022-09-28 19:55:33,Eko Adrianto,1,BRI
selalu bagi rekam 8 detik bisa padahal udah ulang lebih 10 kali hasil suruh instal aplikasi nya aplikasi tidak mudah jadi,2022-09-28 19:37:27,riduan saragi,1,BRI
fitur transfer aplikasi brimo list transfer akhir buat list vertikal horizontal sekarang list cara horizontal bingung guna nama terima lihat lengkap sudah 2 kali salah transfer pilih nama terima list transfer akhir,2022-09-28 19:09:51,Oka Arsana,3,BRI
yaa begini bumn sulit ribet guna awal daftar kode otp lewat email tp stlh masuk kode benar tetap bs masuk coba terus akhir tp ulang di verifikasi 8detik selalu gagal gimana guna bisnis kalau login aja butuh waktu berhari2,2022-09-28 18:05:18,Iqbal MGAR,1,BRI
apa susah sekali scan wajah 8 detik sistem nya gajelas udah diturutin semua perintah udah nyoba bagai kondisi cahaya udah nunggu kemarin aja gabisa cepat baik udah banyak ngeluh soal tapi aja trus,2022-09-28 16:08:30,Kelvin Kurniawan,1,BRI
mau daftar brimo aja ribet masa bagi registrasi rekam video gagal terus sudah pakai wifi data seluler selalu gagal tulis koneksi internet ada lah padahal kouta wifi lancar,2022-09-28 08:43:16,Efal Restu,1,BRI
admin yth sudah beberapa kali mngkin sdah 44 x coba perekeman wajah registrasi brimo selalu tidak muncul gagal koneksi padahal make jaring wifi dan lan kurang cepat jaring nya mohon solusi,2022-09-27 19:34:51,irwanto fasarella,1,BRI
tetap sama 2 bulan coba daftar brimo selalu gagal ambil video bener aplikasi jelek ada ubah sama sekali dong pihak bri baik aplikasi nya lihat banyak guna keluh saat ambil video selalu gagal,2022-09-27 17:49:31,Leni Wulandari,1,BRI
ada bromo mudah transaksi online proses cepat usul login 2 kali lock lebih aman jangan sensor sidik jari langsung lihat saldo seperti aplikasi mbanking lain8yg pakai kunci masuk apl pin untuk transaksiagar lebih aman,2022-09-27 17:00:35,Indrayanti Ningsih,5,BRI
mau daftar brimo rekening dorman 3 tahun kemudian 3 hari lalu aktif malah malah selalu gagal tulis nomor rekening sesuai ssix hadewwwh posing 7 keliling aplikasi bonafid banyak bug nya,2022-09-27 16:47:51,fairuz gnz234,1,BRI
coba daftar minggu kualitas data kamera bagus sudah sangat sesuai ikut anjur cara rekam 8 detik hasil sama bahkan saya bantu langsung pihak bank hasil sama tetap gagal jadi masalah bingung,2022-09-27 06:44:07,Halim Saputro,1,BRI
aplikasi bukan gampang ini malah susah ambil foto ktp susah banget klik khusus kam vidio 8 detik susah luarbiasa gagal gagal gagal terus masak bolak balik kantor cabang bri malah lebih repot,2022-09-26 23:13:44,Yit Eno,1,BRI
masa iya guna kata eja selau salah waktu ketik nama guna kata titik valid itu nonvalid pasti harus rubah semua data daro ktp ijazah kan mungkin aplikasi sangat jelek,2022-09-26 23:12:57,Tn Muda Andalas (Zein),1,BRI
selalu masalah rekam video salah sir2 sir3 terlalu berteletele untuk buat mbanking segera baik lebih baik perlu guna rekam video kalo selalu masalah,2022-09-26 19:55:59,Nur Hafi Alfi Alfarisi,1,BRI
susah sekali verifikasi wajahh tulis ada jaring internet padahal pakai jaring wifi jelas sudah stabil mohon baik seperti sistem online mudah layan bukan sulit terimakasih,2022-09-26 13:41:44,DHANY OK,1,BRI
layan nya buruk sekali buka rekening pusat stok kartu atm nya habis dua kali kesana stok nya ada suruh registrasi mbangking nya sendiri beberapa kali tidakk tiap rekam 8 detik kendala sinyal padahal sinyal sudah bagus,2022-09-26 10:09:07,Candra Puspita Purnaningsih,1,BRI
selalu alami gagal mengupload data utama saat verifikasi data video 8 detik sebut padahal kuat jarigan cukup bagus hasil video cukup bagus merk tipe hp pengaruh,2022-09-26 09:27:11,Nora Adiyanti,1,BRI
gak verifikasi wajah rekam 8 detik ituuu udah coba berkali2 ttp bisa pdhl sinyal full bagus coba pake wifi ttp bisa udah males duluan deh,2022-09-26 07:48:14,Sinta dewi fauziah,1,BRI
registrasi vidio susah sekali kali kali tetap gagal terlalu ruwet registrasi ruwet bukan mudah jadi ruwet sudah kontak no wa tera tetap solusi ruwet ruwet ngerti ruwet bos aplikasi tidak jelas,2022-09-25 20:00:20,Pada' Pada'O,1,BRI
ribet sulit rekam 8 detik kali kali coba gagal jaring intermet kata ada batal guna aplikasi bukan mudah malah sulit,2022-09-25 10:07:12,dayat wani,1,BRI
gagal terus daftar gagal selalu swafoto mau pakai hp apa sinyal apa ttp bisa komplain via email ada solusi useless akhir langsung cs bisa,2022-09-25 06:42:41,Nur Abidin,4,BRI
memang susah regristrasi pas rekam video 8 detik koneksi internet kata padahal full jaring signalny kuota buanyak ada apa aplikasi yaaa kecewa,2022-09-24 22:17:32,Prans Pranstyan,1,BRI
aplikasi jelek sinyal bagus hp suport video suara jernih tp rekam video selalu gagal proses kyc email hasil tp d aplikasi selalu zonk tahap rekam video ulang kali gagal terus sangat susah di tambah sekarang simpedes ada kartu atm nya,2022-09-24 21:55:56,Dian Nur M,1,BRI
mau daftar brimo nyangkut rekam kata masalah koneksi internet padahal 4g konsultasi cs sabrina bantu tolong baik sistem nya mana uda tidak pake kartu kredit tapi brimo nya sendiri nge bug kacau,2022-09-24 13:34:27,Riau Ponsel,1,BRI
kurang bagus kendala sulit register verifikasi wajah coba lebih 10 kali pake kata tanpa kada padahal rekam bagus tambah notif ada koneksi internet padahal pake jaring wifi data bagus 4g,2022-09-24 09:23:48,Diding A Abang,1,BRI
rekam video 8 detik bergunatidak berfungsiselalu putus koneksi internetjangan cuma ambil kuota aja sulit 26 kali rekam ada satu hasil koneksi lancar sungguh guna,2022-09-24 06:55:26,Asyer YM,1,BRI
kecewa banget selalu sulit daftar brimo nya isi data msukin nomor rekening berulangulang transaksi gagalkode skiv padahal bener ngikuti instruksi nya data sudah benar semua uda kartu fisik nya habis kalo suruh daftar aplikasi mudah gitu gamasalah tp nyata ribet banget trima kasih,2022-09-24 05:47:45,Suud Muchtar,1,BRI
aplikasi bagus sayang proses sangat ribet selalu gagal registrasi lebih dr 10x gagal rekam wajah gagal upload no rek kode sikv bisa lebih mudah baik kualitas layan,2022-09-24 05:29:16,diah ristiana,1,BRI
susah sekali rekam wajah coba kali tetap bisa rekam koneksi stabil padahal pake kuota sinyal full pake wifi tetap bisa ini baik bukan mudah malah sulit,2022-09-23 22:57:53,Fitri Utami,1,BRI
aplikasi sampah ribetnya cuma mau buat akun rekam kali kali pernah hasil jaring bagus rekam bagus saja gagal kalau bisa buat aplikasi usah buatbukannya mudah malah sulit,2022-09-23 18:00:57,Iyoy Menmen,1,BRI
parah nih aplikasi sulit guna sama sekali mudah mau masuk apkikasi saat rekam vidio 8 detik kali gabisa tulis periksa koneksi padahal guna wifi rumah jelas sinyal kuat perhati baik,2022-09-23 14:19:06,Khofifah indah sari siregar,1,BRI
aplikasi sangat mudah saya pribadi segala transaksi silah bukti sendiri saran depa moga tambah kait segala pembayarantransaksi bagai nasabah lebih nikmat layan simple mudah,2022-09-23 14:09:33,Dimas Eka Mahardika,5,BRI
aplikasi rasa apa arti memperibet diri pergi bang buka tabung tapibtetap d arah memggunakan aplikasi dan beberapakali coba tetap gagal daftar akhir saya tidak jadi nabung kalo cara susah milih mudah,2022-09-23 11:48:47,Jhon Gaming,1,BRI
selalu sulit rekam wajah 8 detiksudah minggu tetap terang ada jaring koneksipadahal jaring wifi seluler daerah bagusmohon bantu arah moga bisa di baik cara kerja aplikasinyaterima kasih,2022-09-23 10:18:42,Lylaaa Nsul,1,BRI
gak bisasetiap rekam video selalu gagalberhari hari coba ulang kali uninstalselalu gagal bag 3 rekam warningnya koneksi jaring lemahpadahal signal wifi kenceng n paket data buanyak begitu susah daftar banking mohon baik aplikasi,2022-09-23 09:23:08,Me linda,1,BRI
duuhhjelek banget si aplikasinyamasa mau pake password selalu salahudah gitu ribet reset passwordnyatolonglah baik lagisaya pikir layan ny udah perbaikimasih aja sulit masukpadahal user name sama password nya bener tp kok terang salah trus lama2 pindah bank aja,2022-09-23 09:20:19,Kus Narto,1,BRI
mohon aplikasi harap baik masuk buat video susah seta masuk tahap lanjut nya foto ktp tanda tangan atur malah ke buat video 8detik lagisedang kan jaring wifi bagus gimana,2022-09-22 23:40:21,Roni Rahman,1,BRI
selalu gagal upload rekam video sdh sering kali coba ulang tetap gagal sdh pake wifi data seluler tetap bisa padahal kmrin sy coba mobile banking bank sangat mudah lancar kendala arti bukan hp jaring masalah tpi aplikasi brimonya,2022-09-22 22:02:17,Samsul,1,BRI
sering blokir sendiri padahal sering login pernah salah password atau pin gilir mau buka bagi lupa password pas masukin no kartu user id email semua dah benar tetep tidakbisa kata harap masuk data benar gin,2022-09-22 17:08:49,Andri Irawan,1,BRI
mohon maaf ikut semua arah benar ketika rekam wajah registrasi brimo selalu tidak pasti muncul koneksi jaring buruk silah coba nanti padahal sudah kali kali coba beli kuota baru tetap tidak,2022-09-22 13:41:45,Wuri Rahmawati,1,BRI
hasil buka rekening atm bisa cetak 5 bulan ada cetak kartu atm kondisi saat sangat butuh kartu atm kecewa lebih aplikasi buffering jaring wifi bagus tetep aja muncul ada koneksi aneh,2022-09-22 11:04:55,Gibran Al Hasan,1,BRI
seribet menginstal aplikasi untuk pverifikasi diri lewat video puluh kali tetap mau kembali laman kode verifikasi kirim masuk muncul kode sims tidak kirim email ulang tidak sempurna aplikasi kenapa rekomendasi nasabah,2022-09-22 09:18:26,Dian Persada,1,BRI
aplikasi jelek daftar akun pernah hasil 4x selalu henti proses 3 4 langkah verifikasi upload video pedahal selang hanya email privyid itu tidak guna proses tetap aja ulang awal payah payah tim it nya kelas teri,2022-09-22 06:40:01,Feryanto Sunarli,1,BRI
perifikasi wajah vidio 8 detik nya selalu gagal alas sinyal pake wifi data tetep bisa padahal sinyal full sudah coba kali kali tetep hasil nya sama buang buang waktu,2022-09-22 02:25:55,Wandih Hermawan,1,BRI
kenapa selalu gagal saat rekam wajah 8 detik kali kali coba tetap selalu gagal bilang ada koneksi kalau begitu aplikasi langsung error kalo mau uoang paksa hapus data dulu baru daftar tolong solusi,2022-09-21 23:55:20,nayra nay,2,BRI
aplikasi kayak ada faedahnyasetiap kali daftar akun selalu gagal bagi rekam video 8 detikdan salah jaring internetpadahal jaring internet sangat bagus ngebut coba deh kelola aplikasirespon aplikasi tingkat lagiini aplikasi milik bumn lhomasa kalah sama aplikasi non bumn,2022-09-21 19:27:44,Fagun Kahud,1,BRI
aplikasi lumayan bagus transaksi bisa print printer blututtolong tambah pitur cetak biar lebih nyaman kalo bukti fisik upa struk hasil printuntuk agak susah aktivasi brimo baik y hubung unit bri dekat di bantu koagar gagal melulu,2022-09-21 16:07:53,Ade Sumarno,2,BRI
aplikasi sangat jengkel benarbenar parah mau reset pasword saat belum hasil hampir satu bulan lama coba laku reset pasword nyata sangat sulit alas macammacam salah kode capcha data salah stok token habis jaring eror dlsb benarbenar buat kesal aplikasi sangat kecewa benah,2022-09-21 11:51:30,Buha Hutabalian,1,BRI
udah 3 hari daftar brimo selalu jaring internet ada rekam vidio 8 detik padahal udah jaring bagus vidio bagus suara udah keras tetap begitu tolong pihak bri baik aplikasi kalau tidak gak usah buat aplikasi mobile kalau kayak begini,2022-09-21 10:39:36,teguh boys,1,BRI
aplikasi tololtidak gunalebih baik hapus kalau bisa d pake usaha besar inipunya aplikasi bodoh kayak bgnisudah coba sampe puluh kali tetap bisatidak jelas rekam 8 detik mau upload selalu gagalmalah bilang koneksi internet adapadahal jaring tembus 22mbs,2022-09-21 10:11:20,Yakuza Aza,1,BRI
susah kali mau daftar brimo e kyc sdh proses rekam video 8 detik selalu gagal uninstall terus install ulang tahap masuk kode email eh info pop up nya jadi salah sistem bagaimana sih aplikasi brimo baik sistem,2022-09-21 09:10:37,ZERWEN,1,BRI
sudah ikut arah rekam video lama 8 detik tp ttp tidak koneksi padahal sdh pakai wifi pindah data internet masih full lancar ttp tidak rekam video bahkan tiap hari ulang lebih 3 x tidak hasil,2022-09-20 17:34:16,Martyna Sitanggang,1,BRI
kalo bintang 0 kasih 0 kalo aplikasi siap mending gausah luncur dulu deh masa pas rekam 8 detik pas upload gagal terus padahal jaring udah bagus coba pakai wifi sama hasil zoooonk hampir 1 minggu dikerjain sama aplikasi,2022-09-20 17:02:03,Desi Riani,1,BRI
buka rekening baru server error terus tingkat mudah proses dan kirim video verifikasi daftar brimo tidaka padahal sinyal full terus nohon di baik untuk nyaman nasabah,2022-09-20 11:54:23,Muhammad Wahyudi (Mas joedi),1,BRI
selalu sulit saat rekam wajah 8 detik terang internet padahal tempat koneksi jaring wifi selular bagus depan mohon baik aplikasi tidak bug jangan alakadarnya asal ada aplikasi,2022-09-20 09:12:34,Mayong Sofi,1,BRI
buat aplikasi brimo nasabah tu harus dipermudahjangan buat ribetsulit inisaya alami rekam 8 detik slalu gagalpdhal sdh sesuai arahaninternet lancarkamera hp jelasttp aja gagalga kaya vendor aplkasi sblahsudah mudahcepet g ribet kaya gin,2022-09-20 09:06:55,ROby Purba,1,BRI
username terblokirsudah baik di suru buat akun baru tetap tampil ada koneksi internet padahal jaring full lancarudah bank bri dekat tetap tidak bisapengecekan kartu atm stok kosongterus cara tarik tunai gimanagak punya kartu atmbrimo blokir,2022-09-20 08:23:00,Alya Dama,1,BRI
laku prosuder baik benar waktu mau masuk nomer rekening selalu gagal padahal benar tulis lalu laku rekam wajah selam 8 detik gagal terus ada koneksi internet padahal jaring data wifi semua bagus stabil banyak kendala daftar brimo terima kasih,2022-09-20 06:52:32,049_WIDYA AZZAHRA WIDODO,1,BRI
