at,userName,content,score,application
2022-09-18 18:36:55,Andi Azwan Farhan,saat daftar brimo selalu koneksi terputus saat verifikasi video 8 detik sudah seminggu di ulangulang tetap saja seperti itu padahal jaringan dan internetnya sangat stabil dan dapat email dari id privy kalau pembuatan ekyc berhasil dan pengambilan gambar video sangat bagus dengan cahaya yang sudah pas dan stabil gimana sih pekerjaan saya jadi terhambat kalau gini,1,BRI
2022-09-18 18:27:07,Indah Woda,selalu gak bisa merekam 8 detik padahal jaringan aman dan baik saja tolong diperbaiki lagi aplikasinya harusnya dengan adanya aplikasi bisa membantu bukannya malah makin menyusahkan,1,BRI
2022-09-18 17:25:20,DG14. NceL,setelah pembaruan jadi jelek dan menjengkelkan susah masuk sering gagal login loading lama tampilan nya oke tapi kalau seperti semula lebih mudah aplikasi mobile guna nya untuk mempermudah bukan mempersulit di tunggu update seperti semula agar bintang berubah lagi,5,BRI
2022-09-18 13:16:12,Sartika Samiran,sudah hampir 3 bulan saya mencoba untuk melakukan perekaman sampai saat ini masih tetap belum bisa mendaftarkan diri dikarenakan tidak ada koneksi internet padahal internet sudah kencang pakai wifi pun tetap aja tidak ada koneksi katanya bukan mempermudah malah tambah sulit,1,BRI
2022-09-18 10:41:57,Vemi Oktaviana Bate,app apa ini seminggu ngisi data foto ktp g bisa2 jaringan internet bagus rekam video pun sama alasan g jelas coba berkali2 selalu gagal cape juga nyoba trus jadi males liatnya sia2 tlg diperbaiki lagi appnya sangat2 mengecewakan benar app g jelas mengulangi setelah beberapa hari hasilnya tetap ga bisa benar2 mengecewakan,1,BRI
2022-09-18 10:29:57,Dodhi Hermawan,sudah 3 hari selalu gagal dalam verifikasi wajah entah itu tidak terdeksi atau jaringan jelek saya sudah menggunakan wifi dengan jaringan yg cukup baik dan sudah menerima email dari privyidbri tapi yg muncul selalu ke halaman perekaman wajah ingin mempermudah penggunanasabah dalam segala hal tapi malah di persulit oleh aplikasinya sendiri,1,BRI
2022-09-18 09:21:42,Nhory27@gmail.com Falryaja,sudah puluhan kali dftar brimopas perekaman videoselalu gagaltidak ada jaringanpadahal jaringan baguscoba lagi ganguan sistem lahgitu aja terus udah di bantuain jga sama satpam ttp kesalahn sistemganguan internet udah ke cs jugaudah di bikin email baru sama cs nyattap kesalahan sistem gimani sih ini udah hmpir 1 bulan dftar brimo ttap gak bisa2,1,BRI
2022-09-17 15:29:56,Imunan44,rekam video gagal terus pada saat daftar walhasil tidak bisa login karena pendaftaran nya tidak lengkap dan daftar barupun tidak bisa juga karena sudah pernah terdaftar alias nyangkut login gak bisa daftar juga gak bisa kenapa sih harus rekam video segala saat pendaftaran menyusahkan penguna aja payah nih developer brimo masa kalah sama livin mandiri yang gak ribet dan lebih powerfull,1,BRI
2022-09-17 15:23:17,M prast,gagal di rekaman video 8 detik tak kira emang sinyal ku yg helek sampe beli kuota lagi pake no paket yang berbeda pas liat komentar2 di aplikasi ini memang hampir semua masalah nya sama gagal di rekaman 8 detik tapi anehnya rating aplikasi bisa2 nya bintang 45,1,BRI
2022-09-17 12:40:48,Adrian Dikri,error terus capek saya udh berkali kali coba daftar tapi gk bisa tiap di verifikasi wajah prosesnya lama banget terus selalu ada bacaan sinyal tidak ada padahal jaringan udh oke tolong dong solusinya dari pihak aplikator,1,BRI
2022-09-17 11:06:15,Ari Mustofa.Zainal,semua sudah di ikuti dengan benar jaringan internet wifi conected is good tapi kenapa selalu gagal register tidak ada jaringan banking yang saja tak sesulit ini untuk register woy benahin dong kalo mau maju,2,BRI
2022-09-17 10:58:19,Killa Rukilah,sangat sulit untuk perekaman gk bisa aplikasi swasta lainnya dan gak ada tambah call center daplikasiny atau ada server untuk tugasin buat daftar jangan bikin sesulit ini sayang banget iklannya dah nyampe kemana sangat jauh dari harapan masih banyak perbaikan tolong pak erik ni aplikasi kurang up banget untuk pendaftaran jangan ada banyak alasan untuk ulangi lagi terimakasih,1,BRI
2022-09-17 10:42:36,abdul aziz,saat registrasi akun baru selalu gagal di rekaman wajah yang 8 detik sudah wa ke sabrina suruh nunggu terus alangkah baiknya kalao sistem masih kurang optimal untuk perekam wajah di hilangin dulu saya sudah kirim gambar gagalnya ke email admin tapi belum ada respon sama sekali sampai sekarang,1,BRI
2022-09-16 20:56:29,ARIEF CATUR NUGROHO,sudah mengikuti sesuai petunjuktapi pada saat rekaman wajah selalu gagal padahal menggunakan wifi dan paket data yg cukup tapi selalu keterangan koneksi internet tidak stabitidak ada jaringan internet,1,BRI
2022-09-16 18:13:08,heni ichwana,knapa yah pas buat video 8 detik slalu gagal padahal sudah memenuhi arahan dg benar hal ini sangad membuat pengguna tidak nyaman karna terlalu ribet juga jaringan juga sudah bagus padahal mohon untuk diperbaiki apl nya,1,BRI
2022-09-16 13:46:21,Esca Hutama Prayoga,developer tolong benerin bug saat pendafran rekening dj brimo selalu di tahap ke 3 saat perekaman wajah gagal terus verifikasinya sudah sesuai arahan padahal emang bugnya disitu fix lah bugnyatolong,1,BRI
2022-09-16 12:42:22,Mira Istiana,aplikasi nya gimana ya gagal terus di verifikasi rekam wajah 8 detik pas berhasil alasanya kendala sinyal padahal sinyal full giliran call cek mutasi di arahin ke aplikasi ini giliran ke aplikasi ini malah enggk bisa bukan mempermudah tapi mempersulit,1,BRI
2022-09-16 10:47:36,Ahmadae 01,setiap akan melakukan video perekaman selalu gagal gimana mau jadi buat daftar brimo aja di persulit bukan tentang faktor pencahayaan ataupun sinyal saya download aplikasi mbanking sebelah bisa langsung jadi gk seribet brimo,1,BRI
2022-09-16 09:41:20,Rizqi Mandela,susah sekalih registrasi brimo di perekaman wajah 8 detik sinyal kuota wifi sudah baik namun aplikasi nya yang tidak baik tolong di perbaiki bug nya,1,BRI
2022-09-16 09:25:54,Handayana Muslim,aplikasi ngak baik selalu gagal verifikasi video 8 detik di coba berkali2 selalu gagal gagal gagal ajha padahal jaringan bagus juga udah ikui instruksi yg benar saat perekaman bagaimana sich percuma instal donk kalau ngak bisa verifikasi video 8 detik,1,BRI
2022-09-16 09:03:00,Gass Jose,perekaman video 8 detik bikin emosi aja berkali kali nggak bisa padahal signal bagus gambar jelas tidak mempermudah malah mempersulit dari semua ulasan juga sama masalahnya mohon segera dituntaskan ini yang mau butuh cepat jadinya pindah bank gegara apk nya tidak mendukung,1,BRI
2022-09-16 08:00:20,Nastusya Putri,kenapa slalu tidak bisa memasukan nomer otp email dan tertera tulisan data yg saya masukan berbeda dengan data kami padahal data yg saya masukan sama nggak ada yg saya bedakan atau saya palsukan udah dari tahun kemaren lo sering bgt saya coba tpi kenapa slalu nggak bisa tolong dong solusinya apa cuman saya yg nggak bisa ikut menggunakan aplikasi brimo,1,BRI
2022-09-16 07:39:56,Sand HPN,aplikasi sampah ini hapus saja dari playstore gk ada gunanya setiap verifikasi wajah selalu ada notif tidak ada koneksi jaringan sudah 1 minggu saya coba setiap hari mengulang hasilnya nihil perbankan buat aplikasi kok kayak gini bikin ngeri nasabah,1,BRI
2022-09-16 01:20:11,Choirul Anam,selalu tidak bisa verifikasi video 8 detik pake 2 kartu pake wifi sama aja gagal trs tidak ada internet padahal internet bagus semua ubuat rekening nggak ada kartu atmnya terus gimana mau guna in rekeningnya aplikasinya aja kaya gini mempermudah aja tidak malah bikin pusing bri bank besar milik negara kok seperti ini caranya memuaskan pelanggannya,1,BRI
2022-09-15 23:17:07,super hero,interner bagus pake wifi lancar cahaya suara video udh oke semua yoo kok dibilang cek koneksi internet selalu pas dibagian rekam 8 video 8 detik tolong diperbaiki dong bug kaya gini nyusahin customer jgn disuruh customernya komplain ke email satu2 benahin aja akar masalahnya tuh bug di apk ini otomatis ga akan ada komplain lgi kaya saya gini mohon follow upnya ya masukan kami biar bri lebih maju tlngdiproses trima kasih,1,BRI
2022-09-15 20:01:48,Kalau sempat,sudah coba sampe 3 hari selalu gagal upload video 8 detik selalu koneksi internet yg jd masalah padahal sudah coba pke data sudah coba pake wifi hasilnya sama aja kyanya aplikasi nya yg bermasalah tolong segera diperbaiki untuk memudahkan pengguna baru,1,BRI
2022-09-15 19:03:04,Elvina Damayanti,bri pelayanannya lemot sekali sudah setor tunai utk pembukaan tinggal aktifin akun brimo aja susah banget validasi error terus di email di chat wa balasannya lemot sangat tidak memuaskan,1,BRI
2022-09-15 18:57:28,Ani Fitriani,aplikasi tersulitdaftar sulitverifikasi video sulitkoneksi sudah sangat bagusselalu gagal koneksi internet buruk seharian daftar hasilnya gagal totalperbaiki dongbiar nasabah lebih mudahsaya baca komentar yg lainkeluhan hampir sama artinya bri harus perbaiki itu terimakasih,1,BRI
2022-09-15 18:56:44,Jhodi Iskandar,ini gimana ya solusi untuk verifikasi pengenalan wajah selalu gagal sudah email ke bri dan whatsapp juga tidak ada jawaban tolong dong solusinya kalau memang mbanking sangat membantu agar dipermudah jangan dipersulit seperti ini padahal jaringan selalu stabil,1,BRI
2022-09-15 16:46:26,Devi Fitriyanti,kartu atm tidak ada suruh pakai aplikasi brimo daftar tidak bisa selalu gagal tiap rekam 8 detik sinyal sudah bagus di bilang tidak ada koneksi terus ini mau nya gimana bukan nya mempermudah tapi malah mempersulit solusi nya apa,1,BRI
2022-09-15 16:16:32,Karel,ini kenapa pas aktivasi udah sampe tahap rekam video udah ikutin instruksinya kenapa pas diupload trus loading trus yaudah gak ada kelanjutannya maksudnya ke tahap selanjutnya ini malah masih di tahap rekam video mohon bantuannya,1,BRI
2022-09-15 16:07:57,Adie Black,sebelum aplikasinya di launching tolong di perbaiki dahulu sudah ikuti semua langkahnya verifikasi wajah sampai capek gak bisa2 pas uda bisa lanjut ke upload tiba2 keluar notifikasi koneksi internet hilang oalah bodat,1,BRI
2022-09-15 14:16:49,subagiyo bin panut,baru mau daftar ternyata baru masuk kan no rek gagal terus sudah di coba berulangulang masih gagal juga hadeuhhhhh minta tolong customer service utk di daftarkan di kantor malah suruh online pakai aplikasi mending gak jadi daftar aja lah hapus aplikasi,1,BRI
2022-09-15 11:34:37,Ahmad Husin Tanjung,sudah lebih 10 x melakukan perekaman wajah 8 detik pas daftar brimo keterangn tidak ada jaringan padahal buka aplikasi lain lancar aja kok yang salah hp saya atau aplikasinya sih mohon pencerahannya dong,1,BRI
2022-09-14 20:56:43,Nia Kurniawati,ini parah banget dah setiap verifikasi video yg 8 detik selalu aja gagal trs sampe berkali kali uninstal dan instal sampe udh ganti jaringan internet jg tp ttp masih ga bisa juga asli parah banget ini,1,BRI
2022-09-14 19:12:26,Denny Arga Saputra,selalu gagal dalam verifikasi wajah di video 8 detik kalau memang progam aplikasi belum bisa membaca detail muka sebih baik hanya foto atau tanpa fotopun sebenarnya juga bisa di bca tidak penting verifikasi video cukup foto saja,1,BRI
2022-09-14 18:24:10,Tri Yudha Prakoso,kalau bikin aplikasi yang benarlah sudah ratusan kali buat video 8 detik malah jaringan buruk terus padahal sudah pakai wifi dan paket data sama saja hasilnya,1,BRI
2022-09-14 17:52:06,harry subekti,susah banget buat vermuk nya reason nya jaringan tidak stabil terus padahal udah pake wifi rumah pake paket data sama aja gak bisa bisa kacau klo bisa mah mending verifikasi by foto aja dah klo system nya belom canggih,1,BRI
2022-09-14 17:48:35,Dimas Solavina,daftar akun brimo sudah berharihari selalu gagal selalu muncul tulisan pengecekan data diri anda belum sesuai padahal data diri yang di isi sudah sesuai semua aplikasi bukannya mempermudah malah mempersulit tidak seperti 2 aplikasi bank swasta yang saya gunakan,1,BRI
2022-09-14 15:34:45,Prengki Prabowo,buat pengguna baru susah banget buat verifikasi wajah 8 detik ada aja kendalanya jaringan lah inilah itulah pas verifikasi email juga susah banget tolong dong ini aplikasinya diupgrade lagi biar pengguna juga enak make aplikasinya klo kendalanya begini trus susah,1,BRI
2022-09-14 15:26:14,Fay Roz Channel,sudah rekaman video berkalikali tetap gak bisa padahal jaringan wifi stabil gimana sih susah amat daftarnya kecewa bgt udah coba daftar sampai 4 hari t coba terus tetep gak bisa padahal udah ke teler juga,1,BRI
2022-09-14 14:34:03,TORIK SYAHBAL,aplikasi cukup stabil fitur cukup lengkap dan setiap eksekusinya cukup lancar saya berharap dapat di tambahkan fitur investasi sejenis cryptocurrency karena sekarang sudah perkembangan zaman digital terima kasih brimo,5,BRI
2022-09-14 13:31:29,Yayan Kermod,ga bisa daftarnik anda tidak terdaftar saat mau buat mobil banking sayangnya buat rekening baru disana ga ada kartunya padahal kita udh bayar gimana mau transaksibikin mobil banking aja ribetnya ga masuk masuk,1,BRI
2022-09-14 11:41:31,Arka Prawara,saya selalu gagal dalam tahap verifikasi perekaman video padahal saya sudah benar mengikuti instruksi dan sinyal saya sangat lancar tetapi sudah saya coba banyak kali tetap gagal dan dibilang tidak ada koneksi data sangat disayangkan apk bri mo sulit untuk diregistrasikan sangat kecewa sebagai nasabah bri,1,BRI
2022-09-14 06:02:46,gustaf leo,saya selalu gagal di perekaman 8 detik tidak pakai topi dll harus baca teks tapi gagal terus ini seperti mempermainkan nasbah aja banyak yang gagal sama seperti ini perkaman mempermainkan nasaba ini ulasan yang ke 2 saya sudah ganti menggunakan hp lain tapi kendalanya berubah menjadi koneksk internet padahal saya menggunakan wifi stabil 20 mbps,1,BRI
2022-09-13 23:49:38,Hardi anti,nda semua bisa melakukan pendaftaran brimo melalui apk selalu gagal koneksi tdk baik dan berbagai alasan lainnya yg tampil rasanya percuma sih ada apk nya tetapi seperti ini mudah untk ke cs bri untk jalan pintasnya tetapi syg ke bank pun harus ngantri berjamjam,1,BRI
2022-09-13 22:31:24,Dulfan Arjoni,saat merekam vidio 8detik tdk bisa terkirim alasan koneksi internet tdk ada padahal rmh saya di bawah towerr paket melimpah sampai tak tepungut sama tukang sampah karna vidio 8denik ni tak telas tak bisa saya tarik tunai tolong di perbaiki aplikasinya harusnya mempermudah bukan sebaliknya,1,BRI
2022-09-13 20:45:43,Mitun Sumantri,mau daftar nya susahh parahhpas di rekam layarposisi dan cara sudah benartetep aplikasi gak bisa di pake tolong di permudahkarna dengan data kamino hp dan ktpno rekening itu sudah cukupbukti ke pemilikan sah,2,BRI
2022-09-13 18:30:47,Deni Mar,sudah ikuti aturan di tempat yang tidak terlalu gelap atau terang sinyal bagus kualitas video bagus tapi tetep aja ga bisa udah coba mau screen shoot pas buat kasih tau kendalanya taunya di aplikasi ga ngijinin screenshoot karna masalah kendala keamanan lantas kesalahannya dimana sudah coba contact ke email bri tapi tetep ga ada tanggepan bisa ga ya ngurus aplikasi satu aja kayanya ribet banget,1,BRI
2022-09-13 17:22:50,Deir Ade Irmayanti,parah banget siapa sih yg ngasih ide bikin akun brimo harus pake video udah tau video kan gede kapasitasnya butuh koneksi internet yg ngebut sia pikir koneksi internet se indonesia ngebut gitu ngga saya udah ngikutin step by step nya nyampe nyari koneksi kenceng ttep aja gagal pas bagian verifikasi video mana kalo gagal di back nya ke bagian verifikasi email yg stuck disitu kalo mau ulang harus di clear data terus ulangin lagi step by step nya tapi tetep aja bagian video gagal,1,BRI
2022-09-13 17:13:29,Mbarang Tv,saya mau daftar tapi selalu ada kendala saat perekaman yang cuman 8 detik itu sinyal bagus kamera juga bagus tapi kok ngebug ya tolonglah di perbaiki biar lebih mudah di akses apa gunyanya donwload kalo endingnya gak bisa mendaftar,1,BRI
2022-09-13 15:25:58,Andri Prast,sudahlah hapus saja aplikasi ini registrasi susah sinyal sudah stabil tapi tulisannya tidak ada sinyal verifikasi video juga konyol sekali sampai berkalikali tetap gagal datang ke cs ya gak ada solusi dan lemot sekali kalau penanganan pelanggan,1,BRI
2022-09-13 09:44:12,Doni Holendra,sangat buruk selalu gagal video perekaman wajah padahal sertifikat privyid sudah berhasil tolong pihak pengembang di perbaiki rata rata permasalahan sama pihak pengembang selalu bicara pastikan sinyal stabil sudah di coba berkali kali berhari hari tetap gagal aplikasi nya yang bermasalah bukan sinyal atau yang lain tidak ada respon pihak pengembang jawaban selalu sama coba lagi klo kalian sadar setiap kalian mau upload video tapi gagal kuota kalian sudah tersedot banyak,1,BRI
2022-09-13 01:04:11,Yoga Bogel,ribetsaat proses perekaman video verifikasi 8 detik selalu gagal dengan alasan tidak ada koneksi internet walau pun sudah pake jaringan yang kuat tetap aja sama gagal sudah mengikuti arahan tetep aja sama gagal banyak yang mengalami kejadian yang sama itu bukan masalah syarat pendaftarannya melainkan masalah pada fitur aplikasinya,1,BRI
